ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8169263,6.59E-10,9.55E-11,7.0895911,13.7122863,1.97,VSIG1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7998510,6.64E-10,9.62E-11,7.0879893,13.7042226,3.09E-01,CLCN7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8042588,6.67E-10,9.67E-11,7.0869636,13.6990592,3.19E-01,MPHOSPH10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8011713,6.68E-10,9.69E-11,-7.0866106,13.6972828,-6.90E-01,CXCL16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7923141,6.71E-10,9.73E-11,7.0858238,13.6933226,3.73E-01,DENND1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006999,6.71E-10,9.74E-11,-7.0857284,13.692842,-7.71E-01,CSF3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7899932,6.71E-10,9.74E-11,7.085629,13.6923419,4.44E-01,GJB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8180374,6.71E-10,9.74E-11,7.0856074,13.6922331,3.82E-01,APOBEC3F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030671,6.71E-10,9.75E-11,7.0855221,13.6918039,2.79E-01,SPIB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7910261,6.73E-10,9.77E-11,-7.0849814,13.6890823,-2.68E-01,IBA57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138596,6.79E-10,9.86E-11,7.083349,13.6808671,2.33E-01,CLK2P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964631,6.82E-10,9.90E-11,-7.0823769,13.6759752,-2.87E-01,FAM19A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8075659,6.83E-10,9.92E-11,7.082024,13.6741991,6.24E-01,MB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7974380,6.83E-10,9.93E-11,7.0818309,13.6732274,4.00E-01,PSMC6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8121076,6.84E-10,9.94E-11,-7.0816126,13.6721293,-3.28E-01,PNRC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895959,6.86E-10,9.97E-11,7.081019,13.6691421,7.91E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7907859,6.91E-10,1.00E-10,7.0796168,13.6620871,3.50E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8141648,6.93E-10,1.01E-10,7.078895,13.6584553,4.44E-01,ACHE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7940698,6.94E-10,1.01E-10,7.078779,13.6578717,2.47E-01,TAF6L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8052143,6.95E-10,1.01E-10,-7.0782622,13.6552718,-4.16E-01,GPR75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126153,6.95E-10,1.01E-10,7.0782513,13.6552169,1.03,KCNK5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913694,6.98E-10,1.02E-10,7.0774436,13.6511532,6.07E-01,FUCA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7951165,6.98E-10,1.02E-10,-7.0772835,13.6503481,-4.38E-01,PGR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110990,6.99E-10,1.02E-10,-7.0771377,13.6496147,-5.19E-01,CTNND2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149849,7.07E-10,1.03E-10,-7.0748027,13.6378688,-2.60E-01,GNRH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8132493,7.09E-10,1.03E-10,7.0742503,13.6350904,2.79E-01,HECW1-IT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8063893,7.10E-10,1.03E-10,7.0739444,13.6335519,2.77E-01,ADRM1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005134,7.12E-10,1.04E-10,7.0732679,13.6301493,4.07E-01,ADORA2B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7905258,7.12E-10,1.04E-10,7.0732014,13.6298148,3.11E-01,SETDB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076339,7.14E-10,1.04E-10,7.0726382,13.6269821,3.81E-01,PHF5A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895656,7.18E-10,1.05E-10,7.0714944,13.6212298,5.33E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894682,7.21E-10,1.05E-10,7.070558,13.6165207,2.54E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8134814,7.22E-10,1.05E-10,-7.070331,13.6153791,-7.18E-01,PILRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7897685,7.25E-10,1.06E-10,7.0694637,13.6110181,2.38E-01,UBIAD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896186,7.26E-10,1.06E-10,7.0691767,13.6095751,3.18E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024282,7.26E-10,1.06E-10,7.0691303,13.6093417,2.06E-01,DAZAP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8073068,7.26E-10,1.06E-10,7.0691003,13.6091908,3.90E-01,APOBEC3C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7967084,7.31E-10,1.07E-10,7.0676509,13.6019032,3.92E-01,POP5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8146649,7.33E-10,1.07E-10,7.0672673,13.5999741,6.12E-01,MTFR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8064502,7.35E-10,1.07E-10,7.0665308,13.5962714,4.28E-01,SNRPB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077612,7.37E-10,1.08E-10,-7.0660384,13.5937962,-4.46E-01,ARPC4-TTLL3,TTLL3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076690,7.47E-10,1.09E-10,7.0634008,13.5805367,4.81E-01,KIAA0930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092726,7.47E-10,1.09E-10,7.0633622,13.5803428,1.31,CLDN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044793,7.50E-10,1.10E-10,7.0625252,13.5761356,7.82E-01,STEAP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8110084,7.55E-10,1.10E-10,7.0611625,13.5692863,3.62E-01,MSX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7969626,7.59E-10,1.11E-10,7.0601535,13.5642155,4.46E-01,GPR180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8178188,7.61E-10,1.11E-10,7.0595188,13.5610257,4.19E-01,RNF5P1,RNF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089293,7.65E-10,1.12E-10,-7.0582993,13.5548976,-3.53E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027002,7.66E-10,1.12E-10,7.0581799,13.5542972,1.22,GDF15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7968484,7.67E-10,1.12E-10,7.0578893,13.552837,5.83E-01,BRCA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8113879,7.71E-10,1.13E-10,-7.0566318,13.5465187,-2.77E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8007441,7.77E-10,1.14E-10,7.0550933,13.5387886,3.07E-01,RPL27,RPL27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8175288,7.77E-10,1.14E-10,7.0550807,13.5387255,4.83E-01,MOSPD1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8092095,7.78E-10,1.14E-10,-7.0549484,13.5380608,-6.68E-01,TNIK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027665,7.79E-10,1.14E-10,-7.0546432,13.5365274,-2.62E-01,WTIP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984989,7.79E-10,1.14E-10,7.054542,13.5360191,2.16E-01,COMMD4,COMMD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8117929,7.80E-10,1.14E-10,7.0541754,13.5341772,2.44E-01,ABCF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8177797,7.80E-10,1.14E-10,7.0541754,13.5341772,2.44E-01,ABCF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8179112,7.80E-10,1.14E-10,7.0541754,13.5341772,2.44E-01,ABCF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126474,7.83E-10,1.15E-10,7.0533049,13.5298041,4.19E-01,MEA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7925511,7.84E-10,1.15E-10,7.0530851,13.5286998,7.41E-01,PLD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8030007,7.84E-10,1.15E-10,-7.0529118,13.5278292,-6.30E-01,EMP3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971246,7.97E-10,1.17E-10,-7.0497698,13.5120469,-2.58E-01,VWA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8079198,8.05E-10,1.18E-10,-7.0478058,13.5021829,-5.12E-01,ZNF660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894479,8.10E-10,1.19E-10,7.0466265,13.4962609,4.36E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8066820,8.11E-10,1.19E-10,-7.0463554,13.4948998,-2.04E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8071806,8.13E-10,1.20E-10,7.0455979,13.4910957,3.64E-01,DDTL,LOC391322,DDT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7990400,8.14E-10,1.20E-10,7.0455251,13.4907301,2.42E-01,ULK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8172266,8.19E-10,1.20E-10,-7.0441049,13.4835991,-1.01,MIR221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8163795,8.21E-10,1.21E-10,7.0437249,13.4816912,4.45E-01,PSMD5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8122909,8.24E-10,1.21E-10,-7.0430236,13.4781704,-2.28E-01,SCAF8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147221,8.28E-10,1.22E-10,-7.0419909,13.4729859,-4.79E-01,OSGIN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152582,8.28E-10,1.22E-10,7.0418757,13.4724077,5.42E-01,DSCC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895570,8.35E-10,1.23E-10,7.0401783,13.4638869,9.20E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7928815,8.40E-10,1.24E-10,-7.0391061,13.458505,-3.17E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895016,8.40E-10,1.24E-10,7.0390553,13.4582498,4.37E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8168470,8.42E-10,1.24E-10,7.0383726,13.454823,6.85E-01,COX7B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7913226,8.54E-10,1.26E-10,7.0355681,13.4407483,4.73E-01,PLA2G2D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7920285,8.54E-10,1.26E-10,7.035544,13.4406271,1.05,S100A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8006690,8.54E-10,1.26E-10,7.0354796,13.4403038,3.35E-01,AATF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896251,8.56E-10,1.26E-10,-7.0349517,13.4376547,-6.82E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7964997,8.65E-10,1.27E-10,-7.0329644,13.4276829,-8.28E-01,CAPS2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164398,8.65E-10,1.28E-10,7.0328498,13.4271081,2.21E-01,GOLGA2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7960900,8.66E-10,1.28E-10,-7.0326931,13.4263215,-1.2,CLEC4E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8024497,8.67E-10,1.28E-10,7.0324496,13.4250999,2.09E-01,THOP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8170803,8.69E-10,1.28E-10,7.031905,13.4223676,3.39E-01,TMEM187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8145835,8.70E-10,1.28E-10,7.031679,13.4212334,3.78E-01,ERLIN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7916274,8.73E-10,1.29E-10,7.0308275,13.4169615,1.85E-01,MAGOH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8149966,8.74E-10,1.29E-10,-7.0307411,13.4165283,-4.96E-01,SCARA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8076563,8.74E-10,1.29E-10,7.0307188,13.4164161,2.73E-01,MCAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005557,8.77E-10,1.29E-10,-7.0299693,13.4126563,-3.69E-01,EPN2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8156060,8.85E-10,1.31E-10,-7.027969,13.402622,-5.37E-01,TLE4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896069,8.92E-10,1.32E-10,7.0265653,13.3955812,4.30E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8152759,8.92E-10,1.32E-10,7.0264958,13.395233,3.30E-01,TATDN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8031414,8.95E-10,1.32E-10,7.0258511,13.3919994,3.59E-01,EPS8L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7912975,8.96E-10,1.32E-10,7.0254642,13.390059,3.31E-01,ALDH4A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7899392,8.97E-10,1.33E-10,7.0252045,13.3887562,5.61E-01,SCARNA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078962,9.02E-10,1.33E-10,-7.0240482,13.3829577,-2.55E-01,EIF1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8162744,9.06E-10,1.34E-10,7.0230941,13.3781727,6.14E-01,CORO2A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8094228,9.06E-10,1.34E-10,-7.0230523,13.3779634,-5.90E-01,BST1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7892773,9.07E-10,1.34E-10,7.0228987,13.3771929,2.77E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153959,9.09E-10,1.34E-10,-7.0224882,13.3751346,-6.90E-01,DOCK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7986428,9.15E-10,1.35E-10,-7.0211667,13.3685083,-3.97E-01,LOC400464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8078450,9.17E-10,1.36E-10,-7.0205577,13.3654551,-2.96E-01,CRTAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8085797,9.19E-10,1.36E-10,-7.0201106,13.3632133,-6.50E-01,THRB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083523,9.21E-10,1.36E-10,7.0196109,13.360708,4.52E-01,GMPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947801,9.21E-10,1.36E-10,7.0196102,13.3607047,2.47E-01,PACSIN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7988380,9.23E-10,1.37E-10,-7.0192886,13.3590923,-7.27E-01,DUOXA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7984771,9.30E-10,1.38E-10,7.0176646,13.3509507,3.25E-01,LOXL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8069511,9.32E-10,1.38E-10,-7.0172507,13.3488757,-5.21E-01,ANKRD20A11P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8174105,9.35E-10,1.39E-10,-7.0164515,13.3448698,-2.45E-01,NXF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8104760,9.44E-10,1.40E-10,7.0146775,13.3359779,5.97E-01,TARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7896360,9.49E-10,1.41E-10,-7.0135145,13.3301489,-3.38E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8096688,9.50E-10,1.41E-10,7.0133276,13.3292123,4.23E-01,GSTCD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7915252,9.59E-10,1.42E-10,7.0113122,13.3191128,2.54E-01,BMP8B,BMP8B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7986561,9.83E-10,1.46E-10,7.0064209,13.2946055,3.39E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8027258,9.85E-10,1.46E-10,7.0060621,13.2928084,5.07E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101043,1.00E-09,1.49E-10,7.0029161,13.2770503,2.52E-01,G3BP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7955829,1.00E-09,1.49E-10,7.0023918,13.2744241,2.37E-01,TARBP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7933149,1.02E-09,1.51E-10,6.9999248,13.2620696,6.58E-01,RASGEF1A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7997099,1.02E-09,1.52E-10,6.9988527,13.2567013,3.48E-01,SF3B3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8034416,1.02E-09,1.52E-10,6.9986731,13.2558019,3.25E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893878,1.03E-09,1.53E-10,6.9977079,13.2509692,4.96E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953166,1.03E-09,1.53E-10,-6.9965829,13.2453366,-5.05E-01,TSPAN9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893798,1.03E-09,1.54E-10,6.9962364,13.2436018,4.35E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8040576,1.04E-09,1.54E-10,-6.9952914,13.2388705,-3.30E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8077513,1.05E-09,1.57E-10,6.9924309,13.2245517,3.77E-01,THUMPD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7916018,1.06E-09,1.58E-10,6.9905236,13.2150055,5.40E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7954591,1.06E-09,1.58E-10,6.9904328,13.2145512,4.27E-01,MRPS35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8089249,1.06E-09,1.58E-10,6.9902019,13.2133955,2.95E-01,RPL24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7921713,1.07E-09,1.59E-10,6.9898543,13.2116559,3.28E-01,TSTD1,F11R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7947138,1.07E-09,1.59E-10,6.9898257,13.2115131,5.44E-01,FANCF,FANCF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8142471,1.07E-09,1.60E-10,-6.988476,13.2047584,-7.50E-01,WNT2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7897953,1.08E-09,1.61E-10,6.9874224,13.1994865,7.19E-01,SNORA59A,SNORA59B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8005626,1.08E-09,1.61E-10,6.9874224,13.1994865,7.19E-01,SNORA59A,SNORA59B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8036232,1.08E-09,1.61E-10,6.9872829,13.1987883,4.10E-01,SYNE4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8088371,1.08E-09,1.61E-10,-6.9872244,13.1984955,-9.87E-01,DNASE1L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8147228,1.08E-09,1.62E-10,-6.9863362,13.1940516,-4.41E-01,DECR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8167412,1.09E-09,1.62E-10,6.9854164,13.1894493,2.40E-01,PQBP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8157264,1.09E-09,1.63E-10,-6.9846176,13.1854529,-7.46E-01,SLC31A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7936567,1.10E-09,1.64E-10,-6.9831451,13.1780865,-3.89E-01,RAB11FIP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8022711,1.10E-09,1.64E-10,6.9829375,13.177048,7.48E-01,DSC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8086517,1.10E-09,1.65E-10,6.9827477,13.1760985,6.95E-01,CDCP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7900192,1.11E-09,1.65E-10,6.9819765,13.1722405,2.52E-01,C1orf122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8116548,1.11E-09,1.66E-10,-6.9811981,13.1683472,-2.95E-01,DUSP22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129254,1.12E-09,1.67E-10,-6.9803936,13.1643234,-5.29E-01,MAN1A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7971461,1.12E-09,1.67E-10,-6.9797461,13.1610849,-6.61E-01,LCP1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8066074,1.12E-09,1.68E-10,6.979221,13.1584584,4.90E-01,DSN1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7953626,1.13E-09,1.69E-10,6.9780522,13.1526132,3.56E-01,CLSTN3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8055606,1.13E-09,1.69E-10,-6.9779325,13.1520147,-5.07E-01,GTDC1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7932390,1.14E-09,1.71E-10,-6.9756561,13.1406316,-3.83E-01,TRDMT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7911403,1.15E-09,1.72E-10,6.9744755,13.1347281,2.89E-01,TNFRSF18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8016898,1.15E-09,1.72E-10,6.9740472,13.132587,2.43E-01,SRSF1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8034021,1.15E-09,1.72E-10,-6.9736757,13.1307294,-2.55E-01,CDC37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8129677,1.15E-09,1.73E-10,-6.9734876,13.1297891,-6.24E-01,SGK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8127752,1.16E-09,1.74E-10,6.9718985,13.1218449,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8101697,1.17E-09,1.74E-10,-6.9712477,13.1185916,-1.79E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7952522,1.18E-09,1.76E-10,6.9691388,13.1080502,3.66E-01,PUS3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7895361,1.19E-09,1.78E-10,6.9677826,13.1012719,8.96E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7941685,1.19E-09,1.78E-10,6.967329,13.099005,1.84E-01,CCS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083164,1.19E-09,1.79E-10,6.9667427,13.0960747,4.45E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8044882,1.19E-09,1.79E-10,-6.9666329,13.0955259,-7.77E-01,EPB41L5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7966462,1.19E-09,1.79E-10,6.9664266,13.0944951,3.69E-01,NAA25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7893396,1.20E-09,1.80E-10,6.9647994,13.0863637,6.03E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7959153,1.21E-09,1.81E-10,6.9636644,13.0806924,3.74E-01,COX6A1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8043718,1.22E-09,1.82E-10,6.962584,13.0752942,4.01E-01,COX5B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8097011,1.22E-09,1.83E-10,6.9614184,13.0694708,3.17E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7948493,1.24E-09,1.85E-10,-6.9594817,13.0597959,-5.96E-01,SLC15A3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8148923,1.24E-09,1.86E-10,6.9586755,13.055769,2.21E-01,LRRC14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8146024,1.24E-09,1.87E-10,-6.9581142,13.0529655,-4.86E-01,ADAM32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8114797,1.25E-09,1.87E-10,-6.9575445,13.05012,-8.03E-01,SPRY4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8083709,1.25E-09,1.88E-10,6.9562576,13.0436925,6.82E-01,SMC4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7946703,1.26E-09,1.89E-10,6.955352,13.0391698,3.49E-01,COPB1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8138741,1.26E-09,1.89E-10,-6.955321,13.0390148,-5.02E-01,HOXA6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7894501,1.27E-09,1.91E-10,6.9533395,13.0291202,2.98E-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8041888,1.27E-09,1.91E-10,6.953193,13.0283885,4.28E-01,MSH6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
